gruppo	nomeGruppo	senatore	nome	cognome	inizio	fine	carica	legislatura
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/17879	Enrico	Buemi	2017-11-21	2017-12-20	Membro	17
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/22790	Claudio	Micheloni	2017-12-21	2018-03-22	Membro	17
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/29039	Paolo	Arrigoni	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/19244	Luigi	Augussori	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32582	Alberto	Bagnai	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32586	Giorgio Maria	Bergesio	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/22877	Giulia	Bongiorno	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32591	Simone	Bossi	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/356	Umberto	Bossi	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32593	Luca	Briziarelli	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32743	Francesco	Bruzzone	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/422	Roberto	Calderoli	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32595	Maurizio	Campari	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32596	Massimo	Candura	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32598	Maria Cristina	Cantu'	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32599	Marzia	Casolati	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32748	William	De Vecchis	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32633	Roberta	Ferrero	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32635	Sonia	Fregolent	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32636	Umberto	Fusco	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32646	Tony Chike	Iwobi	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32664	Raffaella Fiormaria	Marin	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/29480	Roberto	Marti	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32750	Tiziana	Nisini	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32677	Andrea	Ostellari	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32682	Giuliano	Pazzaglini	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32683	Emanuele	Pellegrini	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32685	Pasquale	Pepe	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32686	Simona	Pergreffi	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32751	Cesare	Pianasso	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32690	Simone	Pillon	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/18562	Daisy	Pirovano	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32694	Pietro	Pisani	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/25295	Mario	Pittoni	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32695	Nadia	Pizzol	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32702	Paolo	Ripamonti	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/25415	Erica	Rivolta	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32752	Gianfranco	Rufa	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32712	Paolo	Saviane	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32713	Rosellina	Sbrana	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32715	Armando	Siri	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/25218	Gianpaolo	Vallardi	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32753	Manuel	Vescovi	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32733	Cristiano	Zuliani	2018-03-27		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/29292	Stefano	Borghesi	2018-03-27	2018-06-19	Tesoriere	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32590	Lucia	Borgonzoni	2018-03-27	2018-06-19	Vicepresidente	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/29059	Stefano	Candiani	2018-03-27	2018-06-19	Vicepresidente Vicario	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/29067	Gian Marco	Centinaio	2018-03-27	2018-06-19	Presidente	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32706	Massimiliano	Romeo	2018-03-27	2018-06-19	Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32716	Christian	Solinas	2018-03-27	2018-06-19	Vicepresidente	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/29185	Erika	Stefani	2018-03-27	2018-06-19	Vicepresidente	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/30915	Paolo	Tosato	2018-03-27	2018-06-19	Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/23015	Enrico	Montani	2018-03-27	2018-07-10	Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32697	Stefania	Pucciarelli	2018-03-27	2018-07-10	Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32627	Antonella	Faggi	2018-03-27	2018-11-19	Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/22717	Anna Cinzia	Bonfrisco	2018-03-27	2019-07-01	Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/25407	Matteo	Salvini	2018-03-27	2019-07-31	Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32711	Maria	Saponara	2018-03-27	2019-08-04	Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32720	Donatella	Tesei	2018-03-27	2019-12-02	Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/25565	Claudio	Barbaro	2018-03-27	2020-10-12	Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/29292	Stefano	Borghesi	2018-06-20		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32590	Lucia	Borgonzoni	2018-06-20		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/29059	Stefano	Candiani	2018-06-20		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/29067	Gian Marco	Centinaio	2018-06-20		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32706	Massimiliano	Romeo	2018-06-20		Presidente	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/29185	Erika	Stefani	2018-06-20		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/30915	Paolo	Tosato	2018-06-20		Vicepresidente Vicario	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32716	Christian	Solinas	2018-06-20	2018-07-10	Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/23015	Enrico	Montani	2018-07-11		Vicepresidente	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32697	Stefania	Pucciarelli	2018-07-11	2018-11-19	Vicepresidente	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier	http://dati.senato.it/senatore/32716	Christian	Solinas	2018-07-11	2019-06-19	Vicepresidente	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32627	Antonella	Faggi	2018-11-20		Vicepresidente	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32697	Stefania	Pucciarelli	2018-11-20		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/34617	Michelina	Lunesu	2019-06-19		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/34630	Kristalia Rachele	Papaevangeliu	2019-07-02	2019-07-31	Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/34675	Stefano	Corti	2019-07-31		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/25407	Matteo	Salvini	2019-07-31		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32711	Maria	Saponara	2019-08-05		Vicepresidente	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32642	Ugo	Grassi	2019-12-12		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/29123	Stefano	Lucidi	2019-12-12		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32728	Francesco	Urraro	2019-12-12		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/35119	Valeria	Alessandrini	2020-03-18		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32721	Elena	Testor	2020-06-03		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/32700	Alessandra	Riccardi	2020-06-23		Membro	18
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	http://dati.senato.it/senatore/35388	Carlo	Doria	2020-10-05		Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/32578	Alessandro	Alfieri	2018-03-27		Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29040	Bruno	Astorre	2018-03-27		Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/32588	Caterina	Biti	2018-03-27		Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/31143	Paola	Boldrini	2018-03-27		Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/32610	Luciano	D'Alfonso	2018-03-27		Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29358	Vincenzo	D'Arienzo	2018-03-27		Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/26041	Valeria	Fedeli	2018-03-27		Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/32632	Andrea	Ferrazzi	2018-03-27		Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29105	Francesco	Giacobbe	2018-03-27		Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29443	Vanna	Iori	2018-03-27		Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/32651	Mauro Antonio Donato	Laus	2018-03-27		Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/32660	Daniele	Manca	2018-03-27		Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/1458	Andrea	Marcucci	2018-03-27		Presidente	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/23135	Salvatore	Margiotta	2018-03-27		Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/32669	Assuntela	Messina	2018-03-27		Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/23011	Antonio	Misiani	2018-03-27		Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/31572	Tommaso	Nannicini	2018-03-27		Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29521	Dario	Parrini	2018-03-27		Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/17750	Roberta	Pinotti	2018-03-27		Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29552	Roberto	Rampi	2018-03-27		Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/32703	Tatjana	Rojc	2018-03-27		Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/25411	Anna	Rossomando	2018-03-27		Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29591	Mino	Taricco	2018-03-27		Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29194	Vito	Vattuone	2018-03-27		Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/28924	Francesco	Verducci	2018-03-27		Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/20658	Luigi	Zanda	2018-03-27		Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29282	Caterina	Bini	2018-03-27	2018-05-01	Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/18499	Monica	Cirinna'	2018-03-27	2018-05-01	Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29072	Stefano	Collina	2018-03-27	2018-05-01	Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29398	Alan	Ferrari	2018-03-27	2018-05-01	Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29467	Simona Flavia	Malpezzi	2018-03-27	2018-05-01	Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29138	Franco	Mirabelli	2018-03-27	2018-05-01	Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29604	Valeria	Valente	2018-03-27	2018-05-01	Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29186	Dario	Stefano	2018-03-27	2019-02-12	Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29524	Edoardo	Patriarca	2018-03-27	2019-07-31	Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29555	Matteo	Richetti	2018-03-27	2019-09-10	Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/22865	Teresa	Bellanova	2018-03-27	2019-09-17	Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29288	Francesco	Bonifazi	2018-03-27	2019-09-17	Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/32746	Eugenio	Comincini	2018-03-27	2019-09-17	Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29076	Giuseppe Luigi Salvatore	Cucca	2018-03-27	2019-09-17	Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29395	Davide	Faraone	2018-03-27	2019-09-17	Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/25498	Laura	Garavini	2018-03-27	2019-09-17	Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29107	Nadia	Ginetti	2018-03-27	2019-09-17	Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/32643	Leonardo	Grimani	2018-03-27	2019-09-17	Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29464	Ernesto	Magorno	2018-03-27	2019-09-17	Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/21507	Mauro Maria	Marino	2018-03-27	2019-09-17	Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/30742	Matteo	Renzi	2018-03-27	2019-09-17	Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/25402	Daniela	Sbrollini	2018-03-27	2019-09-17	Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/32719	Valeria	Sudano	2018-03-27	2019-09-17	Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29157	Annamaria	Parente	2018-03-27	2019-10-06	Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/32602	Tommaso	Cerno	2018-03-27	2020-02-25	Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/4522	Gianni	Pittella	2018-03-27	2020-09-07	Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29282	Caterina	Bini	2018-05-02		Segretario	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/18499	Monica	Cirinna'	2018-05-02		Segretario	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29072	Stefano	Collina	2018-05-02		Tesoriere	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29398	Alan	Ferrari	2018-05-02		Segretario d'Aula	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29604	Valeria	Valente	2018-05-02	2019-02-12	Vicepresidente	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29467	Simona Flavia	Malpezzi	2018-05-02	2020-02-13	Vicepresidente	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29138	Franco	Mirabelli	2018-05-02	2020-09-07	Vicepresidente	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29604	Valeria	Valente	2019-02-13		Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29186	Dario	Stefano	2019-02-13	2020-09-07	Vicepresidente	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29467	Simona Flavia	Malpezzi	2020-02-13		Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29138	Franco	Mirabelli	2020-09-08		Vicepresidente Vicario	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/4522	Gianni	Pittella	2020-09-08		Vicepresidente	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29186	Dario	Stefano	2020-09-08		Membro	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/32602	Tommaso	Cerno	2021-01-19		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/32741	Enrico	Aimi	2018-03-27		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/32	Maria Elisabetta	Alberti Casellati	2018-03-27		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/32742	Francesca	Alderisi	2018-03-27		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/32583	Alberto	Barachini	2018-03-27		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/32584	Antonio	Barboni	2018-03-27		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/24989	Francesco	Battistoni	2018-03-27		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/32585	Roberto	Berardi	2018-03-27		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/25558	Anna Maria	Bernini	2018-03-27		Presidente	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/19777	Sandro Mario	Biasotti	2018-03-27		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/22712	Paola	Binetti	2018-03-27		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/25214	Giacomo	Caliendo	2018-03-27		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/32597	Andrea	Cangini	2018-03-27		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/29329	Andrea	Causin	2018-03-27		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/4373	Luigi	Cesaro	2018-03-27		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/22914	Stefania Gabriella Anastasia	Craxi	2018-03-27		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/32611	Franco	Dal Mas	2018-03-27		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/32747	Dario	Damiani	2018-03-27		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/22814	Antonio	De Poli	2018-03-27		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/27874	Domenico	De Siano	2018-03-27		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/4192	Claudio	Fazzone	2018-03-27		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/17841	Massimo	Ferro	2018-03-27		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/29209	Emilio	Floris	2018-03-27		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/1103	Maurizio	Gasparri	2018-03-27		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/17887	Niccolo'	Ghedini	2018-03-27		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/22970	Francesco Maria	Giro	2018-03-27		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/32666	Barbara	Masini	2018-03-27		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/25205	Alfredo	Messina	2018-03-27		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/32765	Anna Carmela	Minuto	2018-03-27		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/32671	Fiammetta	Modena	2018-03-27		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/32679	Nazario	Pagano	2018-03-27		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/30396	Urania Giulia Rosina	Papatheu	2018-03-27		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/4512	Adriano	Paroli	2018-03-27		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/32688	Marco	Perosino	2018-03-27		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/25412	Mariarosaria	Rossi	2018-03-27		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/31157	Antonio	Saccone	2018-03-27		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/3939	Renato	Schifani	2018-03-27		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/25206	Salvatore	Sciascia	2018-03-27		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/25207	Giancarlo	Serafini	2018-03-27		Membro	18
http://dati.senato.it/gruppo/56	Forza Italia-Berlusconi Presidente	http://dati.senato.it/senatore/32714	Marco	Siclari	2018-03-27		Membro	18
