gruppo	nomeGruppo	senatore	nome	cognome	carica	inizioAdesione	fineAdesione	legislatura	provenance	urlscheda
http://dati.senato.it/gruppo/81	Noi con l'Italia	25449	Emanuela	Munerato	Membro	2017-12-22	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00025449.htm
http://dati.senato.it/gruppo/81	Noi con l'Italia	2214	Antonio	Scavone	Presidente	2018-01-16	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00002214.htm
http://dati.senato.it/gruppo/81	Noi con l'Italia	29118	Pietro	Liuzzi	Membro	2017-12-22	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029118.htm
http://dati.senato.it/gruppo/81	Noi con l'Italia	29203	Salvatore Tito	Di Maggio	Membro	2017-12-22	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029203.htm
http://dati.senato.it/gruppo/81	Noi con l'Italia	29207	Francesco	Bruni	Membro	2017-12-22	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029207.htm
http://dati.senato.it/gruppo/81	Noi con l'Italia	22551	Patrizia	Bisinella	Vicepresidente	2017-12-22	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00022551.htm
http://dati.senato.it/gruppo/81	Noi con l'Italia	29159	Luigi	Perrone	Membro	2017-12-22	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029159.htm
http://dati.senato.it/gruppo/81	Noi con l'Italia	29043	Raffaela	Bellot	Membro	2017-12-22	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029043.htm
http://dati.senato.it/gruppo/81	Noi con l'Italia	25261	Luigi	D'Ambrosio Lettieri	Membro	2017-12-22	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00025261.htm
http://dati.senato.it/gruppo/81	Noi con l'Italia	29188	Lucio	Tarquinio	Tesoriere	2018-01-16	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029188.htm
http://dati.senato.it/gruppo/76	ALA (Alleanza Liberal Popolare) - PRI (Partito Repubblicano Italiano)	22863	Lucio	Barani	Presidente	2015-07-29	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00022863.htm
http://dati.senato.it/gruppo/76	ALA (Alleanza Liberal Popolare) - PRI (Partito Repubblicano Italiano)	25464	Riccardo	Mazzoni	Vicepresidente Vicario	2015-07-29	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00025464.htm
http://dati.senato.it/gruppo/76	ALA (Alleanza Liberal Popolare) - PRI (Partito Repubblicano Italiano)	27647	Vincenzo	D'Anna	Membro	2015-07-29	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00027647.htm
http://dati.senato.it/gruppo/76	ALA (Alleanza Liberal Popolare) - PRI (Partito Repubblicano Italiano)	17823	Ciro	Falanga	Segretario	2015-07-29	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00017823.htm
http://dati.senato.it/gruppo/76	ALA (Alleanza Liberal Popolare) - PRI (Partito Repubblicano Italiano)	32423	Mario	D'Apuzzo	Membro	2018-01-09	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00032423.htm
http://dati.senato.it/gruppo/76	ALA (Alleanza Liberal Popolare) - PRI (Partito Repubblicano Italiano)	29120	Eva	Longo	Vicepresidente	2015-07-29	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00029120.htm
http://dati.senato.it/gruppo/76	ALA (Alleanza Liberal Popolare) - PRI (Partito Repubblicano Italiano)	17801	Denis	Verdini	Membro	2015-07-29	2018-03-22	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00017801.htm
http://dati.senato.it/gruppo/76	Conservatori, Riformisti italiani	30259	Lionello Marco	Pagnoncelli	Membro	2015-05-30	2016-01-29	17	fine	http://www.senato.it/leg/17/BGT/Schede/Attsen/00030259.htm
http://dati.senato.it/gruppo/49	Partito Democratico	4522	Gianni	Pittella	Vicepresidente	2020-09-08		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00004522.htm
http://dati.senato.it/gruppo/49	Partito Democratico	18499	Monica	Cirinna'	Segretario	2018-05-02		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00018499.htm
http://dati.senato.it/gruppo/49	Partito Democratico	29138	Franco	Mirabelli	Vicepresidente Vicario	2020-09-08		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029138.htm
http://dati.senato.it/gruppo/49	Partito Democratico	29072	Stefano	Collina	Tesoriere	2018-05-02		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029072.htm
http://dati.senato.it/gruppo/49	Partito Democratico	29604	Valeria	Valente	Membro	2019-02-13		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029604.htm
http://dati.senato.it/gruppo/49	Partito Democratico	29398	Alan	Ferrari	Segretario d'Aula	2018-05-02		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029398.htm
http://dati.senato.it/gruppo/49	Partito Democratico	29186	Dario	Stefano	Membro	2020-09-08		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029186.htm
http://dati.senato.it/gruppo/49	Partito Democratico	29467	Simona Flavia	Malpezzi	Membro	2020-02-13		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029467.htm
http://dati.senato.it/gruppo/49	Partito Democratico	29282	Caterina	Bini	Segretario	2018-05-02		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029282.htm
http://dati.senato.it/gruppo/9	Misto	32680	Gianluigi	Paragone	Membro	2020-01-04		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032680.htm
http://dati.senato.it/gruppo/9	Misto	27476	Raffaele	Fantetti	Membro	2020-10-12		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00027476.htm
http://dati.senato.it/gruppo/9	Misto	321	Emma	Bonino	Tesoriere	2019-01-11		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00000321.htm
http://dati.senato.it/gruppo/9	Misto	29147	Paola	Nugnes	Membro	2019-06-29		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029147.htm
http://dati.senato.it/gruppo/9	Misto	2064	Paolo	Romani	Membro	2020-07-22		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00002064.htm
http://dati.senato.it/gruppo/9	Misto	32620	Luigi	Di Marzio	Membro	2020-01-16		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032620.htm
http://dati.senato.it/gruppo/9	Misto	29555	Matteo	Richetti	Membro	2019-09-11		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029555.htm
http://dati.senato.it/gruppo/9	Misto	32614	Saverio	De Bonis	Membro	2019-01-04		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032614.htm
http://dati.senato.it/gruppo/9	Misto	29093	Elena	Fattori	Membro	2019-11-06		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029093.htm
http://dati.senato.it/gruppo/9	Misto	35106	Sandro	Ruotolo	Membro	2020-03-05		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00035106.htm
http://dati.senato.it/gruppo/9	Misto	4741	Alessandrina	Lonardo	Membro	2020-07-29		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00004741.htm
http://dati.senato.it/gruppo/9	Misto	29069	Lello	Ciampolillo	Membro	2020-02-05		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029069.htm
http://dati.senato.it/gruppo/9	Misto	32602	Tommaso	Cerno	Membro	2020-02-26		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032602.htm
http://dati.senato.it/gruppo/9	Misto	32623	Tiziana Carmela Rosaria	Drago	Membro	2020-10-27		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032623.htm
http://dati.senato.it/gruppo/9	Misto	32587	Massimo Vittorio	Berutti	Membro	2020-07-22		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032587.htm
http://dati.senato.it/gruppo/9	Misto	32615	Gregorio	De Falco	Membro	2019-01-04		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032615.htm
http://dati.senato.it/gruppo/9	Misto	32678	Marinella	Pacifico	Membro	2020-10-21		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032678.htm
http://dati.senato.it/gruppo/9	Misto	29106	Mario Michele	Giarrusso	Membro	2020-04-24		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029106.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32652	Cinzia	Leone	Membro	2020-10-28		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032652.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32616	Gianmauro	Dell'Olio	Membro	2020-10-28		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032616.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32649	Gabriele	Lanzi	Segretario	2018-07-03		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032649.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32655	Pietro	Lorefice	Membro	2020-11-12		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032655.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32687	Gianluca	Perilli	Membro	2020-10-28		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032687.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32710	Agostino	Santillo	Vicepresidente	2019-10-31		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032710.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32630	Emiliano	Fenu	Membro	2020-10-28		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032630.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	29164	Sergio	Puglia	Membro	2018-07-03		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029164.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32654	Arnaldo	Lomuti	Vicepresidente	2018-07-03		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032654.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32621	Primo	Di Nicola	Membro	2019-10-31		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032621.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	29174	Vincenzo	Santangelo	Segretario	2020-10-28		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029174.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	29599	Danilo	Toninelli	Membro	2018-06-06		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029599.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	29065	Gianluca	Castaldi	Membro	2018-07-03		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029065.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	29070	Andrea	Cioffi	Vicepresidente Vicario	2020-10-28		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029070.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	29075	Vito Claudio	Crimi	Membro	2018-07-03		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029075.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32607	Margherita	Corrado	Membro	2020-11-12		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032607.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32656	Giulia	Lupo	Membro	2019-10-17		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032656.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32653	Ettore Antonio	Licheri	Presidente	2020-10-28		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032653.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32658	Alessandra	Maiorino	Membro	2020-10-28		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032658.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32681	Stefano	Patuanelli	Membro	2019-09-06		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032681.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	29066	Nunzia	Catalfo	Membro	2018-09-11		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029066.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32600	Maria Domenica	Castellone	Vicepresidente	2020-11-12		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032600.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	34677	Emma	Pavanelli	Segretario	2020-10-28		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00034677.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	29142	Vilma	Moronese	Membro	2018-07-03		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029142.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32691	Elisa	Pirro	Tesoriere	2020-10-28		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032691.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32634	Barbara	Floridia	Membro	2020-06-24		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032634.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	32631	Gianluca	Ferrara	Vicepresidente	2020-11-12		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032631.htm
http://dati.senato.it/gruppo/71	MoVimento 5 Stelle	29527	Daniele	Pesco	Membro	2018-07-03		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029527.htm
http://dati.senato.it/gruppo/69	Per le Autonomie (SVP-PATT, UV)	32663	Gianni	Marilotti	Membro	2020-11-12		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032663.htm
http://dati.senato.it/gruppo/85	Fratelli d'Italia	32603	Luca	Ciriani	Presidente	2018-07-18		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032603.htm
http://dati.senato.it/gruppo/85	Fratelli d'Italia	33946	Gianpietro	Maffoni	Membro	2018-07-12		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00033946.htm
http://dati.senato.it/gruppo/85	Fratelli d'Italia	32699	Isabella	Rauti	Vicepresidente Vicario	2018-07-18		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032699.htm
http://dati.senato.it/gruppo/85	Fratelli d'Italia	34485	Nicola	Calandrini	Membro	2019-03-20		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00034485.htm
http://dati.senato.it/gruppo/85	Fratelli d'Italia	32898	Luca	De Carlo	Membro	2020-10-05		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032898.htm
http://dati.senato.it/gruppo/85	Fratelli d'Italia	25429	Giovanna	Petrenga	Membro	2019-07-02		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00025429.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	32635	Sonia	Fregolent	Membro	2018-03-27		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032635.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	29067	Gian Marco	Centinaio	Membro	2018-06-20		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029067.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	32586	Giorgio Maria	Bergesio	Membro	2018-03-27		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032586.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	356	Umberto	Bossi	Membro	2018-03-27		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00000356.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	32750	Tiziana	Nisini	Membro	2018-03-27		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032750.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	32633	Roberta	Ferrero	Membro	2018-03-27		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032633.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	32685	Pasquale	Pepe	Membro	2018-03-27		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032685.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	25295	Mario	Pittoni	Membro	2018-03-27		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00025295.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	32715	Armando	Siri	Membro	2018-03-27		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032715.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	35119	Valeria	Alessandrini	Membro	2020-03-18		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00035119.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	32690	Simone	Pillon	Membro	2018-03-27		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032690.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	32752	Gianfranco	Rufa	Membro	2018-03-27		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032752.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	32598	Maria Cristina	Cantu'	Membro	2018-03-27		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032598.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	32728	Francesco	Urraro	Membro	2019-12-12		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032728.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	32694	Pietro	Pisani	Membro	2018-03-27		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032694.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	32642	Ugo	Grassi	Membro	2019-12-12		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032642.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	32646	Tony Chike	Iwobi	Membro	2018-03-27		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032646.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	32590	Lucia	Borgonzoni	Membro	2018-06-20		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032590.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	32591	Simone	Bossi	Membro	2018-03-27		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032591.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	32702	Paolo	Ripamonti	Membro	2018-03-27		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032702.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	32713	Rosellina	Sbrana	Membro	2018-03-27		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032713.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	29185	Erika	Stefani	Membro	2018-06-20		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029185.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	32593	Luca	Briziarelli	Membro	2018-03-27		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032593.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	30915	Paolo	Tosato	Vicepresidente Vicario	2018-06-20		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00030915.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	25407	Matteo	Salvini	Membro	2019-07-31		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00025407.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	19244	Luigi	Augussori	Membro	2018-03-27		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00019244.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	32686	Simona	Pergreffi	Membro	2018-03-27		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032686.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	32751	Cesare	Pianasso	Membro	2018-03-27		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032751.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	18562	Daisy	Pirovano	Membro	2018-03-27		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00018562.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	32683	Emanuele	Pellegrini	Membro	2018-03-27		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032683.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	32700	Alessandra	Riccardi	Membro	2020-06-23		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032700.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	32599	Marzia	Casolati	Membro	2018-03-27		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032599.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	32733	Cristiano	Zuliani	Membro	2018-03-27		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032733.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	23015	Enrico	Montani	Vicepresidente	2018-07-11		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00023015.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	32695	Nadia	Pizzol	Membro	2018-03-27		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032695.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	22877	Giulia	Bongiorno	Membro	2018-03-27		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00022877.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	29292	Stefano	Borghesi	Membro	2018-06-20		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00029292.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	32712	Paolo	Saviane	Membro	2018-03-27		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032712.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	32627	Antonella	Faggi	Vicepresidente	2018-11-20		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032627.htm
http://dati.senato.it/gruppo/33	Lega-Salvini Premier-Partito Sardo d'Azione	32582	Alberto	Bagnai	Membro	2018-03-27		18	fine	http://www.senato.it/leg/18/BGT/Schede/Attsen/00032582.htm
