gruppo	nomeGruppo	senatore	nome	cognome	carica	carica_en	inizio	fine	legislatura	provenance
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29064	Monica	Casaletto	Membro	Member	2014-01-10	2014-03-06	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29139	Francesco	Molinari	Vicepresidente	Vice president	2014-01-10	2014-04-13	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29174	Vincenzo	Santangelo	Presidente	President	2014-01-10	2014-04-13	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29189	Paola	Taverna	Membro	Member	2014-01-10	2015-07-23	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29106	Mario Michele	Giarrusso	Membro	Member	2014-01-10	2015-11-02	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29055	Maurizio	Buccarella	Presidente	President	2014-04-14	2014-07-13	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29161	Vito Rosario	Petrocelli	Segretario d'Aula	Chamber secretary	2014-04-14	2014-07-13	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29053	Laura	Bottici	Vicepresidente	Vice president	2014-04-14	2014-07-14	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29093	Elena	Fattori	Vicepresidente	Vice president	2014-04-14	2014-07-14	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29179	Manuela	Serra	Segretario	Secretary	2014-04-14	2014-10-15	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29139	Francesco	Molinari	Membro	Member	2014-04-14	2015-01-28	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29174	Vincenzo	Santangelo	Membro	Member	2014-04-14	2015-04-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29065	Gianluca	Castaldi	Membro	Member	2014-04-14	2015-07-23	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29161	Vito Rosario	Petrocelli	Presidente	President	2014-07-14	2014-10-15	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29055	Maurizio	Buccarella	Membro	Member	2014-07-14	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29070	Andrea	Cioffi	Vicepresidente	Vice president	2014-07-15	2014-10-15	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29132	Bruno	Marton	Vicepresidente	Vice president	2014-07-15	2014-10-15	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29102	Luigi	Gaetti	Segretario d'Aula	Chamber secretary	2014-07-15	2015-04-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29053	Laura	Bottici	Membro	Member	2014-07-15	2016-02-02	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29093	Elena	Fattori	Membro	Member	2014-07-15	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29034	Alberto	Airola	Presidente	President	2014-10-16	2015-01-15	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29066	Nunzia	Catalfo	Vicepresidente	Vice president	2014-10-16	2015-01-15	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29070	Andrea	Cioffi	Membro	Member	2014-10-16	2015-01-15	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29132	Bruno	Marton	Membro	Member	2014-10-16	2015-01-15	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29177	Marco	Scibona	Vicepresidente	Vice president	2014-10-16	2015-01-15	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29179	Manuela	Serra	Membro	Member	2014-10-16	2015-01-15	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29140	Michela	Montevecchi	Segretario	Secretary	2014-10-16	2015-04-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29161	Vito Rosario	Petrocelli	Membro	Member	2014-10-16	2015-11-02	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29070	Andrea	Cioffi	Presidente	President	2015-01-16	2015-04-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29130	Carlo	Martelli	Vicepresidente	Vice president	2015-01-16	2015-04-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29132	Bruno	Marton	Vicepresidente Vicario	Deputy vice president	2015-01-16	2015-04-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29179	Manuela	Serra	Tesoriere	Treasurer	2015-01-16	2015-11-02	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29066	Nunzia	Catalfo	Membro	Member	2015-01-16	2016-02-02	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29034	Alberto	Airola	Membro	Member	2015-01-16	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29177	Marco	Scibona	Membro	Member	2015-01-16	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29070	Andrea	Cioffi	Vicepresidente	Vice president	2015-04-22	2015-07-23	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29132	Bruno	Marton	Presidente	President	2015-04-22	2015-07-23	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29140	Michela	Montevecchi	Vicepresidente Vicario	Deputy vice president	2015-04-22	2015-07-23	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29130	Carlo	Martelli	Membro	Member	2015-04-22	2015-11-02	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29142	Vilma	Moronese	Segretario	Secretary	2015-04-22	2015-11-02	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29102	Luigi	Gaetti	Membro	Member	2015-04-22	2016-09-12	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29174	Vincenzo	Santangelo	Segretario d'Aula	Chamber secretary	2015-04-22	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29065	Gianluca	Castaldi	Presidente	President	2015-07-24	2015-11-02	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29075	Vito Claudio	Crimi	Vicepresidente Vicario	Deputy vice president	2015-07-24	2015-11-02	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29189	Paola	Taverna	Vicepresidente	Vice president	2015-07-24	2015-11-02	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29140	Michela	Montevecchi	Membro	Member	2015-07-24	2016-02-02	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29070	Andrea	Cioffi	Membro	Member	2015-07-24	2016-12-19	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29132	Bruno	Marton	Membro	Member	2015-07-24	2017-06-26	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29050	Rosetta Enza	Blundo	Segretario	Secretary	2015-11-02	2016-02-02	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29074	Roberto	Cotti	Vicepresidente Vicario	Deputy vice president	2015-11-02	2016-02-02	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29075	Vito Claudio	Crimi	Membro	Member	2015-11-02	2016-02-02	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29106	Mario Michele	Giarrusso	Presidente	President	2015-11-02	2016-02-02	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29130	Carlo	Martelli	Vicepresidente	Vice president	2015-11-02	2016-02-02	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29065	Gianluca	Castaldi	Membro	Member	2015-11-02	2016-05-11	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29161	Vito Rosario	Petrocelli	Tesoriere	Treasurer	2015-11-02	2016-12-19	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29189	Paola	Taverna	Membro	Member	2015-11-02	2016-12-19	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29142	Vilma	Moronese	Membro	Member	2015-11-02	2017-10-04	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29179	Manuela	Serra	Membro	Member	2015-11-02	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29053	Laura	Bottici	Vicepresidente Vicario	Deputy vice president	2016-02-02	2016-05-11	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29066	Nunzia	Catalfo	Presidente	President	2016-02-02	2016-05-11	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29140	Michela	Montevecchi	Vicepresidente	Vice president	2016-02-02	2016-05-11	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29075	Vito Claudio	Crimi	Segretario	Secretary	2016-02-02	2016-09-12	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29130	Carlo	Martelli	Membro	Member	2016-02-02	2017-03-27	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29050	Rosetta Enza	Blundo	Membro	Member	2016-02-02	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29074	Roberto	Cotti	Membro	Member	2016-02-02	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29106	Mario Michele	Giarrusso	Membro	Member	2016-02-02	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29065	Gianluca	Castaldi	Vicepresidente	Vice president	2016-05-12	2016-09-12	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29066	Nunzia	Catalfo	Vicepresidente Vicario	Deputy vice president	2016-05-12	2016-09-12	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29123	Stefano	Lucidi	Presidente	President	2016-05-12	2016-09-12	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29140	Michela	Montevecchi	Membro	Member	2016-05-12	2016-12-19	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29053	Laura	Bottici	Membro	Member	2016-05-12	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29046	Ornella	Bertorotta	Vicepresidente Vicario	Deputy vice president	2016-09-13	2016-12-19	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29065	Gianluca	Castaldi	Membro	Member	2016-09-13	2016-12-19	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29102	Luigi	Gaetti	Presidente	President	2016-09-13	2016-12-19	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29123	Stefano	Lucidi	Vicepresidente	Vice president	2016-09-13	2016-12-19	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29164	Sergio	Puglia	Segretario	Secretary	2016-09-13	2016-12-19	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29075	Vito Claudio	Crimi	Membro	Member	2016-09-13	2017-10-04	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29066	Nunzia	Catalfo	Membro	Member	2016-09-13	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29070	Andrea	Cioffi	Vicepresidente	Vice president	2016-12-20	2017-03-27	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29140	Michela	Montevecchi	Presidente	President	2016-12-20	2017-03-27	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29189	Paola	Taverna	Vicepresidente Vicario	Deputy vice president	2016-12-20	2017-03-27	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29065	Gianluca	Castaldi	Segretario	Secretary	2016-12-20	2017-06-26	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29164	Sergio	Puglia	Membro	Member	2016-12-20	2017-06-26	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29046	Ornella	Bertorotta	Membro	Member	2016-12-20	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29102	Luigi	Gaetti	Membro	Member	2016-12-20	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29123	Stefano	Lucidi	Tesoriere	Treasurer	2016-12-20	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29161	Vito Rosario	Petrocelli	Membro	Member	2016-12-20	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29130	Carlo	Martelli	Presidente	President	2017-03-28	2017-06-26	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29140	Michela	Montevecchi	Vicepresidente Vicario	Deputy vice president	2017-03-28	2017-06-26	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29147	Paola	Nugnes	Vicepresidente	Vice president	2017-03-28	2017-06-26	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29189	Paola	Taverna	Membro	Member	2017-03-28	2017-12-20	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29070	Andrea	Cioffi	Membro	Member	2017-03-28	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29127	Giovanna	Mangili	Segretario	Secretary	2017-06-27	2017-10-04	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29164	Sergio	Puglia	Vicepresidente	Vice president	2017-06-27	2017-10-04	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29061	Enrico	Cappelletti	Presidente	President	2017-06-27	2017-10-05	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29132	Bruno	Marton	Vicepresidente Vicario	Deputy vice president	2017-06-27	2017-10-05	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29140	Michela	Montevecchi	Membro	Member	2017-06-27	2017-12-20	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29065	Gianluca	Castaldi	Membro	Member	2017-06-27	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29130	Carlo	Martelli	Membro	Member	2017-06-27	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29147	Paola	Nugnes	Membro	Member	2017-06-27	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29075	Vito Claudio	Crimi	Vicepresidente	Vice president	2017-10-05	2017-12-20	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29091	Giovanni	Endrizzi	Presidente	President	2017-10-05	2017-12-20	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29142	Vilma	Moronese	Vicepresidente Vicario	Deputy vice president	2017-10-05	2017-12-20	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29061	Enrico	Cappelletti	Membro	Member	2017-10-05	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29127	Giovanna	Mangili	Membro	Member	2017-10-05	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29132	Bruno	Marton	Membro	Member	2017-10-05	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29164	Sergio	Puglia	Segretario	Secretary	2017-10-05	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29075	Vito Claudio	Crimi	Segretario	Secretary	2017-12-21	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29091	Giovanni	Endrizzi	Membro	Member	2017-12-21	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29140	Michela	Montevecchi	Vicepresidente	Vice president	2017-12-21	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29142	Vilma	Moronese	Presidente	President	2017-12-21	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/71	Movimento 5 Stelle	http://dati.senato.it/senatore/29189	Paola	Taverna	Vicepresidente Vicario	Deputy vice president	2017-12-21	2018-03-22	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà	http://dati.senato.it/senatore/29049	Giovanni	Bilardi	Membro	Member	2013-03-20	2013-04-29	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà	http://dati.senato.it/senatore/29073	Giuseppe	Compagnone	Membro	Member	2013-03-20	2013-04-29	17	variazioni_gruppi_17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà	http://dati.senato.it/senatore/17704	Giovanni	Mauro	Membro	Member	2013-03-20	2013-04-29	17	variazioni_gruppi_17
